255600,2.211e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.330e+01,6.710e-03,2.330e+01,6.710e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.267e+01,0.000e+00
259200,2.132e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.311e+01,6.717e-03,2.311e+01,6.717e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.261e+01,0.000e+00
262800,2.041e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.296e+01,6.728e-03,2.296e+01,6.728e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.255e+01,0.000e+00
266400,1.962e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.282e+01,6.740e-03,2.282e+01,6.740e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.251e+01,0.000e+00
270000,1.840e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.272e+01,6.750e-03,2.272e+01,6.750e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.249e+01,0.000e+00
273600,1.743e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.259e+01,6.759e-03,2.259e+01,6.759e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.245e+01,0.000e+00
277200,1.757e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.247e+01,6.767e-03,2.247e+01,6.767e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.242e+01,0.000e+00
280800,1.780e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.244e+01,6.772e-03,2.244e+01,6.772e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.242e+01,0.000e+00
284400,1.955e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.262e+01,6.790e-03,2.262e+01,6.790e-03,0.000e+00,1.376e+01,1.376e+01,1.000e+00,0.000e+00,0.000e+00,1.040e+00,1.000e+00,1.000e+00,1.250e+01,0.000e+00
288000,2.229e+01,6.658e+01,3.512e+02,3.059e+02,4.050e+02,2.202e-01,2.966e-02,2.331e+01,6.944e-03,1.570e+01,6.495e-03,2.851e-01,1.340e+01,1.366e+01,1.000e+00,0.000e+00,5.972e+00,1.045e+00,1.000e+00,1.000e+00,1.289e+01,4.973e-02
